realm,name2,moku_olelo,moku,island_olelo,island,ecosystem_type,area_km2,year
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Cropland,0,2019
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Developed,0,2019
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Estuarine Wetlands,0,2019
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Freshwater Wetlands,0,2019
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Grass/Shrub,0,2019
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Pasture,0,2019
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Tree Cover,0,2019
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Barren,0,2013
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Beaches/Dunes,0.03,2013
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Cropland,0,2013
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Developed,0,2013
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Estuarine Wetlands,0,2013
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Freshwater Wetlands,0,2013
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Grass/Shrub,0,2013
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Pasture,0,2013
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Tree Cover,0,2013
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Barren,0,2019
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Beaches/Dunes,0.03,2019
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Cropland,0,2019
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Developed,0,2019
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Estuarine Wetlands,0,2019
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Freshwater Wetlands,0,2019
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Grass/Shrub,0,2019
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Pasture,0,2019
Terrestrial,KOOLAU NIH,Ko‘olau,koolau,Ni‘ihau,niihau,Tree Cover,0,2019
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Barren,10.22,2013
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Beaches/Dunes,0,2013
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Cropland,0,2013
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Developed,0.01,2013
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Estuarine Wetlands,0.95,2013
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Freshwater Wetlands,0,2013
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Grass/Shrub,38.82,2013
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Pasture,0,2013
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Tree Cover,1.12,2013
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Barren,10.22,2016
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Beaches/Dunes,0,2016
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Cropland,0,2016
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Developed,0.01,2016
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Estuarine Wetlands,0.94,2016
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Freshwater Wetlands,0,2016
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Grass/Shrub,38.8,2016
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Pasture,0,2016
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Tree Cover,1.15,2016
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Barren,10.22,2019
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Beaches/Dunes,0,2019
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Cropland,0,2019
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Developed,0,2019
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Estuarine Wetlands,0.72,2019
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Freshwater Wetlands,0,2019
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Grass/Shrub,38.87,2019
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Pasture,0,2019
Terrestrial,KONA KAH,Kona,kona,Kaho‘olawe,kahoolawe,Tree Cover,1.22,2019
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Barren,8.94,2013
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Beaches/Dunes,0,2013
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Cropland,0,2013
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Developed,0.01,2013
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Estuarine Wetlands,1.2,2013
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Freshwater Wetlands,0,2013
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Grass/Shrub,47.92,2013
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Pasture,0,2013
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Tree Cover,1.98,2013
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Barren,8.93,2016
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Beaches/Dunes,0,2016
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Cropland,0,2016
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Developed,0,2016
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Estuarine Wetlands,1.2,2016
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Freshwater Wetlands,0,2016
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Grass/Shrub,47.76,2016
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Pasture,0,2016
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Tree Cover,2.14,2016
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Barren,9.03,2019
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Beaches/Dunes,0,2019
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Cropland,0,2019
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Developed,0.01,2019
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Estuarine Wetlands,1.09,2019
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Freshwater Wetlands,0,2019
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Grass/Shrub,47.83,2019
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Pasture,0,2019
Terrestrial,KOOLAU KAH,Ko‘olau,koolau,Kaho‘olawe,kahoolawe,Tree Cover,2.15,2019
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Barren,2.76,2013
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Beaches/Dunes,0.01,2013
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Cropland,0.26,2013
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Developed,2.03,2013
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Estuarine Wetlands,0.67,2013
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Freshwater Wetlands,0,2013
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Grass/Shrub,166.95,2013
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Pasture,0,2013
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Tree Cover,14.55,2013
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Barren,2.76,2016
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Beaches/Dunes,0.01,2016
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Cropland,0.26,2016
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Developed,1.99,2016
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Estuarine Wetlands,0.67,2016
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Freshwater Wetlands,0,2016
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Grass/Shrub,164.96,2016
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Pasture,0,2016
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Tree Cover,16.52,2016
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Barren,2.82,2019
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Beaches/Dunes,0.01,2019
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Cropland,0.42,2019
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Developed,1.98,2019
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Estuarine Wetlands,0.64,2019
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Freshwater Wetlands,0,2019
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Grass/Shrub,163.2,2019
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Pasture,0,2019
Terrestrial,KONA LAN,Kona,kona,Lāna‘i,lanai,Tree Cover,18.02,2019
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Barren,3.57,2013
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Beaches/Dunes,0.24,2013
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Cropland,0,2013
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Developed,0,2013
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Estuarine Wetlands,1.45,2013
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Freshwater Wetlands,0,2013
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Grass/Shrub,143.6,2013
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Pasture,0,2013
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Tree Cover,24.22,2013
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Barren,3.54,2016
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Beaches/Dunes,0.24,2016
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Cropland,0,2016
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Developed,0,2016
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Estuarine Wetlands,1.46,2016
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Freshwater Wetlands,0,2016
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Grass/Shrub,141.16,2016
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Pasture,0,2016
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Tree Cover,26.69,2016
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Barren,3.87,2019
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Beaches/Dunes,0.24,2019
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Cropland,0,2019
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Developed,0.01,2019
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Estuarine Wetlands,1.11,2019
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Freshwater Wetlands,0,2019
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Grass/Shrub,138.96,2019
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Pasture,0,2019
Terrestrial,KOOLAU LAN,Ko‘olau,koolau,Lāna‘i,lanai,Tree Cover,29.42,2019
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Barren,1.84,2013
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Beaches/Dunes,0.21,2013
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Cropland,0,2013
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Developed,0.42,2013
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Estuarine Wetlands,0.57,2013
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Freshwater Wetlands,0.2,2013
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Grass/Shrub,96.6,2013
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Pasture,48.14,2013
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Tree Cover,6.87,2013
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Barren,1.84,2016
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Beaches/Dunes,0.21,2016
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Cropland,0,2016
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Developed,0.42,2016
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Estuarine Wetlands,0.59,2016
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Freshwater Wetlands,0.2,2016
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Grass/Shrub,96.59,2016
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Pasture,48.14,2016
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Tree Cover,6.9,2016
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Barren,1.86,2019
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Beaches/Dunes,0.21,2019
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Cropland,0,2019
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Developed,0.43,2019
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Estuarine Wetlands,0.74,2019
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Freshwater Wetlands,0.2,2019
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Grass/Shrub,95.94,2019
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Pasture,47.74,2019
Terrestrial,KALUAKOI,Kaluako‘i,kaluakoi,Moloka‘i,molokai,Tree Cover,8.19,2019
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Barren,0.06,2013
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Beaches/Dunes,0.96,2013
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Cropland,13.64,2013
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Developed,1.04,2013
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Estuarine Wetlands,0.13,2013
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Freshwater Wetlands,2.88,2013
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Grass/Shrub,45.13,2013
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Pasture,34.7,2013
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Tree Cover,16.72,2013
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Barren,0.06,2016
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Beaches/Dunes,0.96,2016
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Cropland,13.64,2016
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Developed,0.99,2016
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Estuarine Wetlands,2.77,2016
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Freshwater Wetlands,2.88,2016
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Grass/Shrub,44.72,2016
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Pasture,34.7,2016
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Tree Cover,17.15,2016
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Barren,0.05,2019
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Beaches/Dunes,0.96,2019
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Cropland,14.62,2019
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Developed,0.89,2019
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Estuarine Wetlands,2.92,2019
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Freshwater Wetlands,2.88,2019
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Grass/Shrub,44.88,2019
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Pasture,33.59,2019
Terrestrial,PALAAU,Pālāʻau,palaau,Moloka‘i,molokai,Tree Cover,17.25,2019
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Barren,1.66,2013
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Beaches/Dunes,0.11,2013
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Cropland,0.27,2013
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Developed,1.9,2013
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Estuarine Wetlands,0.56,2013
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Freshwater Wetlands,10.29,2013
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Grass/Shrub,74.16,2013
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Pasture,46.71,2013
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Tree Cover,47.31,2013
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Barren,1.57,2016
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Beaches/Dunes,0.11,2016
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Cropland,0.27,2016
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Developed,1.9,2016
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Estuarine Wetlands,1.08,2016
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Freshwater Wetlands,10.29,2016
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Grass/Shrub,73.14,2016
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Pasture,46.71,2016
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Tree Cover,48.62,2016
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Barren,1.48,2019
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Beaches/Dunes,0.11,2019
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Cropland,0.28,2019
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Developed,1.9,2019
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Estuarine Wetlands,1.18,2019
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Freshwater Wetlands,10.29,2019
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Grass/Shrub,72.06,2019
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Pasture,46.68,2019
Terrestrial,KONA MOL,Kona,kona,Moloka‘i,molokai,Tree Cover,49.96,2019
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Barren,0.04,2013
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Beaches/Dunes,0.02,2013
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Cropland,0.01,2013
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Developed,0,2013
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Estuarine Wetlands,0.02,2013
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Freshwater Wetlands,12.4,2013
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Grass/Shrub,17.54,2013
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Pasture,2.34,2013
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Tree Cover,79.08,2013
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Barren,0.04,2016
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Beaches/Dunes,0.02,2016
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Cropland,0.01,2016
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Developed,0,2016
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Estuarine Wetlands,0.03,2016
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Freshwater Wetlands,12.4,2016
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Grass/Shrub,17.25,2016
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Pasture,2.34,2016
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Tree Cover,79.42,2016
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Barren,0.04,2019
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Beaches/Dunes,0.02,2019
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Cropland,0.01,2019
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Developed,0,2019
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Estuarine Wetlands,0.02,2019
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Freshwater Wetlands,12.4,2019
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Grass/Shrub,17.12,2019
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Pasture,2.34,2019
Terrestrial,KALAWA,Hālawa,halawa,Moloka‘i,molokai,Tree Cover,79.83,2019
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Barren,1.5,2013
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Beaches/Dunes,0.03,2013
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Cropland,0.62,2013
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Developed,0.19,2013
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Estuarine Wetlands,0.4,2013
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Freshwater Wetlands,0.37,2013
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Grass/Shrub,56.81,2013
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Pasture,22.94,2013
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Tree Cover,19.48,2013
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Barren,1.49,2016
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Beaches/Dunes,0.03,2016
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Cropland,0.62,2016
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Developed,0.18,2016
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Estuarine Wetlands,0.4,2016
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Freshwater Wetlands,0.37,2016
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Grass/Shrub,55.47,2016
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Pasture,22.94,2016
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Tree Cover,20.84,2016
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Barren,1.37,2019
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Beaches/Dunes,0.03,2019
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Cropland,0.79,2019
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Developed,0.17,2019
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Estuarine Wetlands,0.35,2019
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Freshwater Wetlands,0.37,2019
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Grass/Shrub,54.72,2019
