"year","county","area_id","ecosystem_type","species_group","exchange_value","withheld"
2021,"Maui",307,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",307,"All Ecosystems","Pelagics",0,FALSE
2021,"Maui",307,"Reef","Pelagics",0,FALSE
2021,"Maui",307,"Open Ocean","Pelagics",0,FALSE
2021,"Maui",307,"All Ecosystems","All Species",NA,TRUE
2021,"Maui",307,"Open Ocean","All Species",NA,TRUE
2021,"Maui",307,"Reef","All Species",NA,TRUE
2021,"Maui",308,"All Ecosystems","Deep 7 Bottomfish",1061.192,FALSE
2021,"Maui",308,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",308,"Open Ocean","Deep 7 Bottomfish",1061.192,FALSE
2021,"Maui",308,"All Ecosystems","Shallow Bottomfish",7747.165,FALSE
2021,"Maui",308,"Reef","Shallow Bottomfish",2798.252,FALSE
2021,"Maui",308,"Open Ocean","Shallow Bottomfish",4948.913,FALSE
2021,"Maui",308,"All Ecosystems","Reef-Associated",2324.808,FALSE
2021,"Maui",308,"Reef","Reef-Associated",2324.808,FALSE
2021,"Maui",308,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",308,"All Ecosystems","Pelagics",5589.294,FALSE
2021,"Maui",308,"Reef","Pelagics",0,FALSE
2021,"Maui",308,"Open Ocean","Pelagics",5589.294,FALSE
2021,"Maui",308,"All Ecosystems","All Species",16722.459,FALSE
2021,"Maui",308,"Open Ocean","All Species",11599.399,FALSE
2021,"Maui",308,"Reef","All Species",5123.06,FALSE
2021,"Maui",309,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",309,"Reef","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",309,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",309,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",309,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",309,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",309,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",309,"Reef","Reef-Associated",0,FALSE
2021,"Maui",309,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",309,"All Ecosystems","Pelagics",0,FALSE
2021,"Maui",309,"Reef","Pelagics",0,FALSE
2021,"Maui",309,"Open Ocean","Pelagics",0,FALSE
2021,"Maui",309,"All Ecosystems","All Species",NA,TRUE
2021,"Maui",309,"Open Ocean","All Species",NA,TRUE
2021,"Maui",309,"Reef","All Species",NA,TRUE
2021,"Maui",310,"All Ecosystems","Deep 7 Bottomfish",980.28,FALSE
2021,"Maui",310,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",310,"Open Ocean","Deep 7 Bottomfish",980.28,FALSE
2021,"Maui",310,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",310,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",310,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",310,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",310,"Reef","Reef-Associated",0,FALSE
2021,"Maui",310,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",310,"All Ecosystems","Pelagics",175.38,FALSE
2021,"Maui",310,"Reef","Pelagics",0,FALSE
2021,"Maui",310,"Open Ocean","Pelagics",175.38,FALSE
2021,"Maui",310,"All Ecosystems","All Species",1155.66,FALSE
2021,"Maui",310,"Open Ocean","All Species",1155.66,FALSE
2021,"Maui",310,"Reef","All Species",0,FALSE
2021,"Maui",311,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",311,"Reef","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",311,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",311,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",311,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",311,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",311,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",311,"Reef","Reef-Associated",0,FALSE
2021,"Maui",311,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",311,"All Ecosystems","Pelagics",0,FALSE
2021,"Maui",311,"Reef","Pelagics",0,FALSE
2021,"Maui",311,"Open Ocean","Pelagics",0,FALSE
2021,"Maui",311,"All Ecosystems","All Species",NA,TRUE
2021,"Maui",311,"Open Ocean","All Species",NA,TRUE
2021,"Maui",311,"Reef","All Species",NA,TRUE
2021,"Maui",312,"All Ecosystems","Deep 7 Bottomfish",883.03,FALSE
2021,"Maui",312,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",312,"Open Ocean","Deep 7 Bottomfish",883.03,FALSE
2021,"Maui",312,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",312,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",312,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",312,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",312,"Reef","Reef-Associated",0,FALSE
2021,"Maui",312,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",312,"All Ecosystems","Pelagics",1155.51,FALSE
2021,"Maui",312,"Reef","Pelagics",0,FALSE
2021,"Maui",312,"Open Ocean","Pelagics",1155.51,FALSE
2021,"Maui",312,"All Ecosystems","All Species",238.54,FALSE
2021,"Maui",312,"Open Ocean","All Species",2038.54,FALSE
2021,"Maui",312,"Reef","All Species",0,FALSE
2021,"Maui",313,"All Ecosystems","Deep 7 Bottomfish",14020.338,FALSE
2021,"Maui",313,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",313,"Open Ocean","Deep 7 Bottomfish",14020.338,FALSE
2021,"Maui",313,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",313,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",313,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",313,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",313,"Reef","Reef-Associated",0,FALSE
2021,"Maui",313,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",313,"All Ecosystems","Pelagics",2373.846,FALSE
2021,"Maui",313,"Reef","Pelagics",0,FALSE
2021,"Maui",313,"Open Ocean","Pelagics",2373.846,FALSE
2021,"Maui",313,"All Ecosystems","All Species",16394.184,FALSE
2021,"Maui",313,"Open Ocean","All Species",16394.184,FALSE
2021,"Maui",313,"Reef","All Species",0,FALSE
2021,"Maui",314,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",314,"Reef","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",314,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",314,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",314,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",314,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",314,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",314,"Reef","Reef-Associated",0,FALSE
2021,"Maui",314,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",314,"All Ecosystems","Pelagics",0,FALSE
2021,"Maui",314,"Reef","Pelagics",0,FALSE
2021,"Maui",314,"Open Ocean","Pelagics",0,FALSE
2021,"Maui",314,"All Ecosystems","All Species",NA,TRUE
2021,"Maui",314,"Open Ocean","All Species",NA,TRUE
2021,"Maui",314,"Reef","All Species",NA,TRUE
2021,"Maui",320,"All Ecosystems","Deep 7 Bottomfish",73834.7674,FALSE
2021,"Maui",320,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",320,"Open Ocean","Deep 7 Bottomfish",73834.7674,FALSE
2021,"Maui",320,"All Ecosystems","Shallow Bottomfish",27399.5035,FALSE
2021,"Maui",320,"Reef","Shallow Bottomfish",11866.0667,FALSE
2021,"Maui",320,"Open Ocean","Shallow Bottomfish",15533.4368,FALSE
2021,"Maui",320,"All Ecosystems","Reef-Associated",10546.236,FALSE
2021,"Maui",320,"Reef","Reef-Associated",10546.236,FALSE
2021,"Maui",320,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",320,"All Ecosystems","Pelagics",12869.673,FALSE
2021,"Maui",320,"Reef","Pelagics",0,FALSE
2021,"Maui",320,"Open Ocean","Pelagics",12869.673,FALSE
2021,"Maui",320,"All Ecosystems","All Species",12465.1799,FALSE
2021,"Maui",320,"Open Ocean","All Species",102237.8772,FALSE
2021,"Maui",320,"Reef","All Species",22412.3027,FALSE
2021,"Maui",321,"All Ecosystems","Deep 7 Bottomfish",29238.796,FALSE
2021,"Maui",321,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",321,"Open Ocean","Deep 7 Bottomfish",29238.796,FALSE
2021,"Maui",321,"All Ecosystems","Shallow Bottomfish",6810.675,FALSE
2021,"Maui",321,"Reef","Shallow Bottomfish",2421.597,FALSE
2021,"Maui",321,"Open Ocean","Shallow Bottomfish",4389.078,FALSE
2021,"Maui",321,"All Ecosystems","Reef-Associated",237.303,FALSE
2021,"Maui",321,"Reef","Reef-Associated",237.303,FALSE
2021,"Maui",321,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",321,"All Ecosystems","Pelagics",5336.9355,FALSE
2021,"Maui",321,"Reef","Pelagics",0,FALSE
2021,"Maui",321,"Open Ocean","Pelagics",5336.9355,FALSE
2021,"Maui",321,"All Ecosystems","All Species",41623.795,FALSE
2021,"Maui",321,"Open Ocean","All Species",38964.8095,FALSE
2021,"Maui",321,"Reef","All Species",2658.9,FALSE
2021,"Maui",322,"All Ecosystems","Deep 7 Bottomfish",51892.211,FALSE
2021,"Maui",322,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",322,"Open Ocean","Deep 7 Bottomfish",51892.211,FALSE
2021,"Maui",322,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",322,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",322,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",322,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",322,"Reef","Reef-Associated",0,FALSE
2021,"Maui",322,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",322,"All Ecosystems","Pelagics",48750.312,FALSE
2021,"Maui",322,"Reef","Pelagics",0,FALSE
2021,"Maui",322,"Open Ocean","Pelagics",48750.312,FALSE
2021,"Maui",322,"All Ecosystems","All Species",1642.523,FALSE
2021,"Maui",322,"Open Ocean","All Species",100642.523,FALSE
2021,"Maui",322,"Reef","All Species",0,FALSE
2021,"Maui",323,"All Ecosystems","Deep 7 Bottomfish",5592.653,FALSE
2021,"Maui",323,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",323,"Open Ocean","Deep 7 Bottomfish",5592.653,FALSE
2021,"Maui",323,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",323,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",323,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",323,"All Ecosystems","Reef-Associated",2326.5,FALSE
2021,"Maui",323,"Reef","Reef-Associated",2326.5,FALSE
2021,"Maui",323,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",323,"All Ecosystems","Pelagics",85027.11,FALSE
2021,"Maui",323,"Reef","Pelagics",0,FALSE
2021,"Maui",323,"Open Ocean","Pelagics",85027.11,FALSE
2021,"Maui",323,"All Ecosystems","All Species",92946.263,FALSE
2021,"Maui",323,"Open Ocean","All Species",90619.763,FALSE
2021,"Maui",323,"Reef","All Species",2326.5,FALSE
2021,"Maui",324,"All Ecosystems","Deep 7 Bottomfish",3369.518,FALSE
2021,"Maui",324,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",324,"Open Ocean","Deep 7 Bottomfish",3369.518,FALSE
2021,"Maui",324,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",324,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",324,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",324,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",324,"Reef","Reef-Associated",0,FALSE
2021,"Maui",324,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",324,"All Ecosystems","Pelagics",37115.1033,FALSE
2021,"Maui",324,"Reef","Pelagics",0,FALSE
2021,"Maui",324,"Open Ocean","Pelagics",37115.1033,FALSE
2021,"Maui",324,"All Ecosystems","All Species",4484.6213,FALSE
2021,"Maui",324,"Open Ocean","All Species",40484.6213,FALSE
2021,"Maui",324,"Reef","All Species",0,FALSE
2021,"Maui",325,"All Ecosystems","Deep 7 Bottomfish",4757.859,FALSE
2021,"Maui",325,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",325,"Open Ocean","Deep 7 Bottomfish",4757.859,FALSE
2021,"Maui",325,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",325,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",325,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",325,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",325,"Reef","Reef-Associated",0,FALSE
2021,"Maui",325,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",325,"All Ecosystems","Pelagics",17248.512,FALSE
2021,"Maui",325,"Reef","Pelagics",0,FALSE
2021,"Maui",325,"Open Ocean","Pelagics",17248.512,FALSE
2021,"Maui",325,"All Ecosystems","All Species",226.371,FALSE
2021,"Maui",325,"Open Ocean","All Species",22006.371,FALSE
2021,"Maui",325,"Reef","All Species",0,FALSE
2021,"Maui",326,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",326,"Reef","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",326,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",326,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",326,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",326,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",326,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",326,"Reef","Reef-Associated",0,FALSE
2021,"Maui",326,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",326,"All Ecosystems","Pelagics",5453.43,FALSE
2021,"Maui",326,"Reef","Pelagics",0,FALSE
2021,"Maui",326,"Open Ocean","Pelagics",5453.43,FALSE
2021,"Maui",326,"All Ecosystems","All Species",5453.43,FALSE
2021,"Maui",326,"Open Ocean","All Species",5453.43,FALSE
2021,"Maui",326,"Reef","All Species",0,FALSE
2021,"Maui",327,"All Ecosystems","Deep 7 Bottomfish",25677.6955,FALSE
2021,"Maui",327,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",327,"Open Ocean","Deep 7 Bottomfish",25677.6955,FALSE
2021,"Maui",327,"All Ecosystems","Shallow Bottomfish",7157.51,FALSE
2021,"Maui",327,"Reef","Shallow Bottomfish",1584.01,FALSE
2021,"Maui",327,"Open Ocean","Shallow Bottomfish",5573.5,FALSE
2021,"Maui",327,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",327,"Reef","Reef-Associated",0,FALSE
2021,"Maui",327,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",327,"All Ecosystems","Pelagics",11675.868,FALSE
2021,"Maui",327,"Reef","Pelagics",0,FALSE
2021,"Maui",327,"Open Ocean","Pelagics",11675.868,FALSE
2021,"Maui",327,"All Ecosystems","All Species",44511.735,FALSE
2021,"Maui",327,"Open Ocean","All Species",42927.0635,FALSE
2021,"Maui",327,"Reef","All Species",1584.01,FALSE
2021,"Maui",328,"All Ecosystems","Deep 7 Bottomfish",4035.875,FALSE
2021,"Maui",328,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",328,"Open Ocean","Deep 7 Bottomfish",4035.875,FALSE
2021,"Maui",328,"All Ecosystems","Shallow Bottomfish",1629.805,FALSE
2021,"Maui",328,"Reef","Shallow Bottomfish",1231.211,FALSE
2021,"Maui",328,"Open Ocean","Shallow Bottomfish",398.594,FALSE
2021,"Maui",328,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",328,"Reef","Reef-Associated",0,FALSE
2021,"Maui",328,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",328,"All Ecosystems","Pelagics",62439.8309999999,FALSE
2021,"Maui",328,"Reef","Pelagics",0,FALSE
2021,"Maui",328,"Open Ocean","Pelagics",62439.8309999999,FALSE
2021,"Maui",328,"All Ecosystems","All Species",6815.519999999,FALSE
2021,"Maui",328,"Open Ocean","All Species",66874.2999999999,FALSE
2021,"Maui",328,"Reef","All Species",1231.211,FALSE
2021,"Maui",331,"All Ecosystems","Deep 7 Bottomfish",95729.788,FALSE
2021,"Maui",331,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",331,"Open Ocean","Deep 7 Bottomfish",95729.788,FALSE
2021,"Maui",331,"All Ecosystems","Shallow Bottomfish",69149.385,FALSE
2021,"Maui",331,"Reef","Shallow Bottomfish",18159.102,FALSE
2021,"Maui",331,"Open Ocean","Shallow Bottomfish",50990.283,FALSE
2021,"Maui",331,"All Ecosystems","Reef-Associated",2621.472,FALSE
2021,"Maui",331,"Reef","Reef-Associated",2621.472,FALSE
2021,"Maui",331,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",331,"All Ecosystems","Pelagics",18519.573,FALSE
2021,"Maui",331,"Reef","Pelagics",0,FALSE
2021,"Maui",331,"Open Ocean","Pelagics",18519.573,FALSE
2021,"Maui",331,"All Ecosystems","All Species",1862.218,FALSE
2021,"Maui",331,"Open Ocean","All Species",165239.644,FALSE
2021,"Maui",331,"Reef","All Species",20780.574,FALSE
2021,"Maui",332,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",332,"Reef","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",332,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2021,"Maui",332,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",332,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",332,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",332,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",332,"Reef","Reef-Associated",0,FALSE
2021,"Maui",332,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",332,"All Ecosystems","Pelagics",3231.21,FALSE
2021,"Maui",332,"Reef","Pelagics",0,FALSE
2021,"Maui",332,"Open Ocean","Pelagics",3231.21,FALSE
2021,"Maui",332,"All Ecosystems","All Species",3231.21,FALSE
2021,"Maui",332,"Open Ocean","All Species",3231.21,FALSE
2021,"Maui",332,"Reef","All Species",0,FALSE
2021,"Maui",333,"All Ecosystems","Deep 7 Bottomfish",1532.66,FALSE
2021,"Maui",333,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Maui",333,"Open Ocean","Deep 7 Bottomfish",1532.66,FALSE
2021,"Maui",333,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Maui",333,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Maui",333,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Maui",333,"All Ecosystems","Reef-Associated",0,FALSE
2021,"Maui",333,"Reef","Reef-Associated",0,FALSE
2021,"Maui",333,"Open Ocean","Reef-Associated",0,FALSE
2021,"Maui",333,"All Ecosystems","Pelagics",2021.754,FALSE
2021,"Maui",333,"Reef","Pelagics",0,FALSE
2021,"Maui",333,"Open Ocean","Pelagics",2021.754,FALSE
2021,"Maui",333,"All Ecosystems","All Species",3554.414,FALSE
2021,"Maui",333,"Open Ocean","All Species",3554.414,FALSE
2021,"Maui",333,"Reef","All Species",0,FALSE
2021,"Oahu",400,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",400,"Reef","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",400,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",400,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Oahu",400,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Oahu",400,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Oahu",400,"All Ecosystems","Reef-Associated",15682.5212,FALSE
2021,"Oahu",400,"Reef","Reef-Associated",15682.5212,FALSE
2021,"Oahu",400,"Open Ocean","Reef-Associated",0,FALSE
2021,"Oahu",400,"All Ecosystems","Pelagics",274.05,FALSE
2021,"Oahu",400,"Reef","Pelagics",0,FALSE
2021,"Oahu",400,"Open Ocean","Pelagics",274.05,FALSE
2021,"Oahu",400,"All Ecosystems","All Species",15956.5712,FALSE
2021,"Oahu",400,"Open Ocean","All Species",274.05,FALSE
2021,"Oahu",400,"Reef","All Species",15682.5212,FALSE
2021,"Oahu",401,"All Ecosystems","Deep 7 Bottomfish",1411.355,FALSE
2021,"Oahu",401,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Oahu",401,"Open Ocean","Deep 7 Bottomfish",1411.355,FALSE
2021,"Oahu",401,"All Ecosystems","Shallow Bottomfish",1405.9072,FALSE
2021,"Oahu",401,"Reef","Shallow Bottomfish",878.09216,FALSE
2021,"Oahu",401,"Open Ocean","Shallow Bottomfish",527.81504,FALSE
2021,"Oahu",401,"All Ecosystems","Reef-Associated",82061.4439,FALSE
2021,"Oahu",401,"Reef","Reef-Associated",82061.4439,FALSE
2021,"Oahu",401,"Open Ocean","Reef-Associated",0,FALSE
2021,"Oahu",401,"All Ecosystems","Pelagics",452.97,FALSE
2021,"Oahu",401,"Reef","Pelagics",0,FALSE
2021,"Oahu",401,"Open Ocean","Pelagics",452.97,FALSE
2021,"Oahu",401,"All Ecosystems","All Species",85331.6761,FALSE
2021,"Oahu",401,"Open Ocean","All Species",2392.14004,FALSE
2021,"Oahu",401,"Reef","All Species",82939.53606,FALSE
2021,"Oahu",402,"All Ecosystems","Deep 7 Bottomfish",6037.229,FALSE
2021,"Oahu",402,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Oahu",402,"Open Ocean","Deep 7 Bottomfish",6037.229,FALSE
2021,"Oahu",402,"All Ecosystems","Shallow Bottomfish",3003.6896,FALSE
2021,"Oahu",402,"Reef","Shallow Bottomfish",1940.81728,FALSE
2021,"Oahu",402,"Open Ocean","Shallow Bottomfish",1062.87232,FALSE
2021,"Oahu",402,"All Ecosystems","Reef-Associated",115224.6595,FALSE
2021,"Oahu",402,"Reef","Reef-Associated",115224.6595,FALSE
2021,"Oahu",402,"Open Ocean","Reef-Associated",0,FALSE
2021,"Oahu",402,"All Ecosystems","Pelagics",4931.262,FALSE
2021,"Oahu",402,"Reef","Pelagics",0,FALSE
2021,"Oahu",402,"Open Ocean","Pelagics",4931.262,FALSE
2021,"Oahu",402,"All Ecosystems","All Species",129196.841,FALSE
2021,"Oahu",402,"Open Ocean","All Species",12031.36332,FALSE
2021,"Oahu",402,"Reef","All Species",117165.47678,FALSE
2021,"Oahu",403,"All Ecosystems","Deep 7 Bottomfish",7211.89,FALSE
2021,"Oahu",403,"Reef","Deep 7 Bottomfish",0,FALSE
2021,"Oahu",403,"Open Ocean","Deep 7 Bottomfish",7211.89,FALSE
2021,"Oahu",403,"All Ecosystems","Shallow Bottomfish",4074.7904,FALSE
2021,"Oahu",403,"Reef","Shallow Bottomfish",1675.04032,FALSE
2021,"Oahu",403,"Open Ocean","Shallow Bottomfish",2399.75008,FALSE
2021,"Oahu",403,"All Ecosystems","Reef-Associated",314569.1776,FALSE
2021,"Oahu",403,"Reef","Reef-Associated",314569.1776,FALSE
2021,"Oahu",403,"Open Ocean","Reef-Associated",0,FALSE
2021,"Oahu",403,"All Ecosystems","Pelagics",2379.762,FALSE
2021,"Oahu",403,"Reef","Pelagics",0,FALSE
2021,"Oahu",403,"Open Ocean","Pelagics",2379.762,FALSE
2021,"Oahu",403,"All Ecosystems","All Species",328235.62,FALSE
2021,"Oahu",403,"Open Ocean","All Species",11991.40208,FALSE
2021,"Oahu",403,"Reef","All Species",316244.21792,FALSE
2021,"Oahu",404,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",404,"Reef","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",404,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",404,"All Ecosystems","Shallow Bottomfish",1976.712,FALSE
2021,"Oahu",404,"Reef","Shallow Bottomfish",985.6512,FALSE
2021,"Oahu",404,"Open Ocean","Shallow Bottomfish",991.0608,FALSE
2021,"Oahu",404,"All Ecosystems","Reef-Associated",105253.5736,FALSE
2021,"Oahu",404,"Reef","Reef-Associated",105253.5736,FALSE
2021,"Oahu",404,"Open Ocean","Reef-Associated",0,FALSE
2021,"Oahu",404,"All Ecosystems","Pelagics",144.711,FALSE
2021,"Oahu",404,"Reef","Pelagics",0,FALSE
2021,"Oahu",404,"Open Ocean","Pelagics",144.711,FALSE
2021,"Oahu",404,"All Ecosystems","All Species",17374.9966,FALSE
2021,"Oahu",404,"Open Ocean","All Species",1135.7718,FALSE
2021,"Oahu",404,"Reef","All Species",106239.2248,FALSE
2021,"Oahu",405,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",405,"Reef","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",405,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",405,"All Ecosystems","Shallow Bottomfish",1536.032,FALSE
2021,"Oahu",405,"Reef","Shallow Bottomfish",940.6816,FALSE
2021,"Oahu",405,"Open Ocean","Shallow Bottomfish",595.3504,FALSE
2021,"Oahu",405,"All Ecosystems","Reef-Associated",34163.4349,FALSE
2021,"Oahu",405,"Reef","Reef-Associated",34163.4349,FALSE
2021,"Oahu",405,"Open Ocean","Reef-Associated",0,FALSE
2021,"Oahu",405,"All Ecosystems","Pelagics",66.78,FALSE
2021,"Oahu",405,"Reef","Pelagics",0,FALSE
2021,"Oahu",405,"Open Ocean","Pelagics",66.78,FALSE
2021,"Oahu",405,"All Ecosystems","All Species",35766.2469,FALSE
2021,"Oahu",405,"Open Ocean","All Species",662.1304,FALSE
2021,"Oahu",405,"Reef","All Species",35104.1165,FALSE
2021,"Oahu",406,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",406,"Reef","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",406,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2021,"Oahu",406,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2021,"Oahu",406,"Reef","Shallow Bottomfish",NA,TRUE
2021,"Oahu",406,"Open Ocean","Shallow Bottomfish",NA,TRUE
2021,"Oahu",406,"All Ecosystems","Reef-Associated",57472.8187,FALSE
2021,"Oahu",406,"Reef","Reef-Associated",57472.8187,FALSE
2021,"Oahu",406,"Open Ocean","Reef-Associated",0,FALSE
